data_transformation_pipeline__gameWeek,data_transformation_pipeline__minutes_played_last5,data_transformation_pipeline__clean_sheets_last5,data_transformation_pipeline__bps_last5,data_transformation_pipeline__player_starts_last5,data_transformation_pipeline__expected_goals_last5,data_transformation_pipeline__expected_assists_last5,data_transformation_pipeline__expected_goal_involvements_last5,data_transformation_pipeline__expected_goals_conceded_last5,data_transformation_pipeline__total_points_last5,data_transformation_pipeline__difficulty,data_transformation_pipeline__is_home_team,data_transformation_pipeline__player_type_1,data_transformation_pipeline__player_type_2,data_transformation_pipeline__player_type_3,data_transformation_pipeline__player_type_4
0.8199466311778576,-0.8976616092535017,-0.6374713664804306,-1.1108373290546905,-1.2812685524504437,-0.5693702866790006,0.07604103407122477,-0.3879192647652247,-0.9770893135194813,-1.0891490467979943,0.16056809544219766,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
1.1775431661500906,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,0.16056809544219766,1.007941134340755,3.459339961182331,-0.7179212762581352,-0.896304747679713,-0.3989179864601426
1.1775431661500906,-0.45764117953637096,-0.6374713664804306,-0.38422527859036804,-1.2812685524504437,-0.4083683006385673,0.5522582031102445,-0.03833187450058718,-1.1842318475992972,-0.1348104784333324,0.16056809544219766,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
-0.6104395087110744,-0.8050304852779111,-0.6374713664804306,-0.7582726620741543,-1.2812685524504437,0.6131357272559244,-0.615744998921298,0.2226994879273735,-1.1321269846670259,-0.2387557694394267,-0.9241858317818108,1.007941134340755,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
0.46235009620562456,-1.0045963940509008,-0.6374713664804306,-0.9269907555850913,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-0.7890245445563882,-0.8206003350853008,1.245322022666206,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
-0.25284297373884146,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,0.16056809544219766,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
0.10475356123339155,0.7287592036668088,1.5608776898268366,1.0911128915715747,0.739983573987407,-0.4261162245867862,0.5798039263626541,-0.03833187450058718,-0.17284876261792695,0.8929225039029072,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
-0.9680360436833075,-0.14665048341437528,-0.6374713664804306,-0.5206343472021905,-1.2812685524504437,-0.5693702866790006,-0.5537641940432964,-0.6927316450905663,-0.2088960667138163,-0.42043495589056656,0.16056809544219766,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
-0.25284297373884146,-0.9384794390183441,-0.6374713664804306,-0.17889598861751868,-1.2812685524504437,-0.009512272142196292,-0.6232000006389649,-0.2785430895231943,-1.2137599001266461,-0.1348104784333324,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,-0.896304747679713,2.5067809272618837
0.8199466311778576,0.22669332768806744,0.5537306962730378,0.45958170711482066,-0.12422422945414228,-0.5693702866790006,-0.47480205188757757,-0.6545156420603467,-0.01954393234871003,0.12594423986140343,-0.9241858317818108,1.007941134340755,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
-0.6104395087110744,0.5479431652700018,-0.6374713664804306,0.3112100350461861,0.6431109357113478,0.7115534574410536,-0.17511698948674803,0.48685376785080064,1.1378415283344516,0.9169932259242896,0.16056809544219766,1.007941134340755,-0.2890724852778624,-0.7179212762581352,-0.896304747679713,2.5067809272618837
-0.6104395087110744,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
0.8199466311778576,-0.07244360611450658,-0.6374713664804306,-1.2160696608387456,-0.6543100718142636,-0.49745901839872403,-0.44529848725323345,-0.5834004009781603,-0.1998387196590933,-0.5741501250003347,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,-0.896304747679713,2.5067809272618837
0.10475356123339155,-0.01460153614796447,-0.6374713664804306,-0.779982713131364,-0.12422422945414228,-0.5693702866790006,-0.5636638635892758,-0.6975228753059427,0.24586927846322681,-0.7361781670687895,1.245322022666206,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
0.46235009620562456,-0.3155746867479383,-0.6374713664804306,-0.11477887416058916,-1.2812685524504437,0.38870599169073883,-0.5934022826238688,0.05297056837915024,-0.9232660154126509,0.12594423986140343,-0.9241858317818108,1.007941134340755,-0.2890724852778624,-0.7179212762581352,-0.896304747679713,2.5067809272618837
-0.6104395087110744,-1.0341201250784526,-0.6374713664804306,-0.45750380678692215,-1.2812685524504437,-0.5693702866790006,0.35800318464432535,-0.2514555606846177,-0.41968338388923304,-0.42043495589056656,0.16056809544219766,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
-1.3256325786555405,-0.3924803969121579,-0.6374713664804306,-0.45750380678692215,-1.2812685524504437,-0.5693702866790006,-0.5785256754886781,-0.704715677237051,-0.3605336473814347,-0.42043495589056656,1.245322022666206,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
0.10475356123339155,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,-0.896304747679713,2.5067809272618837
1.1775431661500906,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
-0.25284297373884146,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,-0.9241858317818108,-0.9921214304385458,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
0.10475356123339155,0.8244718767526058,1.5608776898268366,0.849471491175697,1.1022921785070974,1.1509434645369285,0.27397175065754265,1.0106126005219935,0.6079599977036093,1.0802828082260647,0.16056809544219766,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
-1.3256325786555405,0.3452872604194277,2.011644194214576,0.1788040519582775,0.11302509335122662,-0.39065521071459625,0.2880098452860951,-0.15077140453499027,-0.7367401530888079,0.24827913501686114,-0.9241858317818108,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
1.1775431661500906,0.8261255199014005,-0.6374713664804306,1.0197463678751055,0.739983573987407,0.05808966506939156,-0.4158530577592772,-0.1308016861532834,1.5905667429754744,-0.9074698603468544,1.245322022666206,-0.9921214304385458,-0.2890724852778624,1.3929103831719298,-0.896304747679713,-0.3989179864601426
-1.6832291136277735,-2.24754526372383,-0.6374713664804306,-1.384787754349682,-1.2812685524504437,-0.5693702866790006,-0.6530572545937628,-0.7407873816661169,-1.4300928124881784,-1.282557362820759,0.16056809544219766,-0.9921214304385458,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
-1.6832291136277735,0.4083946533674665,-0.6374713664804306,-0.6530403302900991,-1.2812685524504437,-0.5693702866790006,0.6347435126315274,-0.11751910804777767,1.6895990315520224,-0.42043495589056656,-0.9241858317818108,1.007941134340755,-0.2890724852778624,-0.7179212762581352,1.115691959223384,-0.3989179864601426
